road,modal_class,segments,mean_lanes,mean_speed_kmh,oneway_share,transit_share,commercial_share,junction_share,unpaved_share,lanes_imputed_share,speed_imputed_share,mean_segment_score,category,confidence
Rua Nílton Coelho de Andrade,secondary,3,1.7,47,1.0,0.0,0.0,0.0,0.0,0.33,0.0,22.0,Moderate,medium
Rua dos Capitães Mores,tertiary,5,1.2,36,0.6,0.8,0.6,0.6,0.0,0.4,1.0,22.0,Moderate,low
Rua Matarazzo,tertiary,3,1.7,43,0.33,0.0,0.0,1.0,0.0,0.0,0.0,22.0,Moderate,high
Rua Anhaia,residential,6,2.0,43,1.0,0.67,0.83,1.0,0.0,0.0,0.33,21.8,Moderate,medium
Rua Guarantã,tertiary,4,2.0,45,1.0,0.0,0.75,0.75,0.0,0.0,0.0,21.8,Moderate,high
Rua Zanzibar,tertiary,8,1.4,41,0.88,0.38,0.62,0.25,0.0,0.25,0.62,21.8,Moderate,low
Rua dos Timbiras,tertiary,8,2.0,38,1.0,0.0,0.38,0.88,0.0,0.25,0.88,21.8,Moderate,low
Rua Teixeira da Silva,residential,5,2.0,38,1.0,0.8,1.0,1.0,0.0,0.0,0.2,21.8,Moderate,medium
Rua Zimon Leirner,tertiary,3,1.3,40,0.67,0.0,1.0,0.0,0.0,0.0,1.0,21.7,Moderate,medium
Rua Catarina Braida,residential,3,2.7,30,0.67,0.33,1.0,1.0,0.0,0.0,1.0,21.7,Moderate,medium
Rua David Zaiger,tertiary,3,1.3,40,0.67,0.0,1.0,0.0,0.0,0.0,1.0,21.7,Moderate,medium
Rua Urupiara,tertiary,6,1.3,40,0.67,0.0,1.0,0.0,0.0,0.0,1.0,21.7,Moderate,medium
Rua dos Sorocabanos,residential,7,1.9,30,1.0,0.86,1.0,1.0,0.0,0.14,0.86,21.6,Moderate,medium
Rua Aurora,tertiary,10,1.5,39,1.0,0.0,0.4,0.9,0.0,0.1,1.0,21.6,Moderate,low
Rua Suzano,tertiary,4,2.0,40,1.0,0.0,0.0,0.5,0.0,0.0,1.0,21.5,Moderate,medium
Rua Luís Murat,tertiary,4,1.8,40,0.25,0.0,0.5,0.5,0.0,0.0,1.0,21.5,Moderate,medium
Rua Magarinos Torres,tertiary,6,2.2,38,0.83,0.0,0.67,0.5,0.0,0.0,0.0,21.5,Moderate,high
Rua Doutor Eduardo Amaro,residential,6,1.7,33,0.83,0.0,1.0,0.83,0.0,0.0,1.0,21.5,Moderate,medium
Rua Amambaí,tertiary,7,1.6,39,0.71,0.14,0.57,0.71,0.0,0.29,0.14,21.4,Moderate,low
Avenida Henry Ford,tertiary,4,2.0,40,0.25,0.0,0.75,0.25,0.0,0.25,0.75,21.4,Moderate,low
Rua Venezuela,tertiary,13,1.9,40,1.0,0.0,0.0,0.54,0.0,0.0,0.77,21.3,Moderate,medium
Rua Asia,tertiary,6,1.5,40,0.5,0.0,0.67,0.33,0.0,0.0,0.83,21.3,Moderate,medium
Praça Almeida Júnior,residential,3,2.3,30,1.0,0.67,1.0,0.67,0.0,0.33,1.0,21.3,Moderate,low
Rua Rodolfo Miranda,residential,3,2.0,50,1.0,0.67,0.0,0.67,0.0,0.0,0.0,21.2,Moderate,high
Rua Amazonas da Silva,tertiary,6,1.8,47,0.17,0.0,0.83,0.83,0.0,0.17,0.0,21.2,Moderate,medium
Rua João Rudge,tertiary,5,1.6,36,0.8,0.2,0.8,0.8,0.0,0.4,1.0,21.2,Moderate,low
Rua Doutor Edson de Melo,tertiary,5,1.4,34,0.6,0.0,1.0,0.4,0.0,0.2,0.4,21.2,Moderate,low
Rua Bolívia,residential,6,2.2,30,1.0,0.83,1.0,0.5,0.0,0.33,1.0,21.2,Moderate,low
Rua Cotoxó,tertiary,4,1.5,35,0.5,0.25,1.0,0.75,0.0,0.5,1.0,21.2,Moderate,low
Alameda Joaquim Eugênio de Lima,residential,6,2.7,42,1.0,0.17,1.0,1.0,0.0,0.17,0.0,21.1,Moderate,medium
Rua João Ramalho,residential,16,1.5,34,0.5,0.44,1.0,0.56,0.0,0.44,1.0,21.1,Moderate,low
Rua Cipriano Barata,residential,12,1.8,30,0.83,0.83,1.0,0.92,0.0,0.17,1.0,21.1,Moderate,low
Rua Humaitá,residential,10,1.4,38,1.0,0.5,1.0,0.5,0.0,0.6,0.4,21.0,Moderate,low
Rua Professor Otávio Mendes,residential,1,3.0,40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,Moderate,high
Rua Bandeira Paulista,residential,7,2.6,30,1.0,0.29,1.0,1.0,0.0,0.0,1.0,21.0,Moderate,medium
Rua Espéria,residential,1,3.0,30,1.0,0.0,1.0,1.0,0.0,0.0,1.0,21.0,Moderate,medium
Rua Mendes Caldeira,tertiary,1,1.0,40,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,Moderate,high
Rua Coronel Mursa,tertiary,2,1.5,40,1.0,0.5,0.0,0.0,0.0,0.0,1.0,21.0,Moderate,medium
Rua Juvenal Parada,residential,2,1.5,30,1.0,1.0,1.0,1.0,0.0,0.5,1.0,21.0,Moderate,low
Rua Visconde de Laguna,residential,1,3.0,40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,Moderate,high
Rua Loureiro da Cruz,residential,3,2.0,30,0.0,0.67,1.0,1.0,0.0,0.0,1.0,21.0,Moderate,medium
Rua Santa Clara,tertiary,1,1.0,40,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,Moderate,medium
Rua Professor Cesare Lombroso,tertiary,1,1.0,40,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,Moderate,medium
Rua Ibipetuba,primary_link,2,1.0,40,1.0,0.0,1.0,0.5,0.0,0.5,0.5,21.0,Moderate,medium
Rua Aimorés,tertiary,1,1.0,40,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,Moderate,medium
Rua Massinet Sorcinelli,tertiary,1,1.0,40,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,Moderate,medium
Rua 5,tertiary,2,2.0,35,1.0,0.0,1.0,0.5,0.0,0.0,0.5,21.0,Moderate,medium
Rua Palmorino Mônaco,tertiary,8,2.1,40,0.75,0.0,0.0,0.25,0.0,0.5,0.0,20.8,Moderate,medium
Rua Barra do Tibaji,tertiary,6,1.5,47,0.83,0.33,0.33,0.83,0.0,0.5,0.17,20.8,Moderate,low
Rua Lisboa,tertiary,4,1.8,40,0.5,0.0,1.0,0.75,0.0,0.25,0.0,20.8,Moderate,medium
Rua Domingos Fasolari,tertiary,3,1.3,40,0.67,0.0,1.0,0.67,0.0,0.33,0.33,20.7,Moderate,medium
Alameda Casa Branca,residential,9,2.3,37,0.89,0.0,0.78,0.89,0.0,0.11,0.67,20.6,Moderate,low
Rua Matias Aires,residential,5,2.0,38,1.0,0.6,1.0,1.0,0.0,0.0,0.2,20.6,Moderate,medium
Rua David Bigio,tertiary,1,2.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,Moderate,high
Rua Batista Parente,tertiary,4,1.8,30,0.0,0.0,1.0,0.25,0.0,0.25,0.0,20.5,Moderate,medium
Rua Carneiro Leão,tertiary,5,1.2,36,0.8,0.0,1.0,1.0,0.0,0.2,0.6,20.4,Moderate,low
Rua Patápio Silva,tertiary,5,1.6,46,0.6,0.0,0.0,0.4,0.0,0.0,0.4,20.3,Moderate,medium
Rua Doutor César Castiglioni Junior,residential,3,1.3,30,0.33,1.0,1.0,1.0,0.0,0.67,1.0,20.3,Moderate,low
Rua Padre Senepa,tertiary,3,1.3,40,0.67,0.0,0.33,0.67,0.0,0.0,1.0,20.3,Moderate,medium
Rua Traipu,residential,8,2.1,34,0.25,0.25,1.0,0.12,0.0,0.12,1.0,20.2,Moderate,low
Rua Ana Cintra,residential,5,2.8,30,1.0,0.2,1.0,0.6,0.0,0.0,1.0,20.2,Moderate,medium
Rua Professor Serafim Orlandi,residential,4,1.5,30,0.0,1.0,1.0,0.75,0.0,0.75,1.0,20.2,Moderate,low
Rua Treze de Maio,residential,9,1.1,39,1.0,0.78,1.0,0.78,0.0,0.89,0.44,20.1,Moderate,low
Rua Frederico Alvarenga,residential,4,2.0,40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,Low,high
Praça General Polidoro,residential,4,2.0,30,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,Low,medium
Rua Jundiaí,residential,3,2.0,37,1.0,0.67,1.0,0.67,0.0,0.0,0.33,20.0,Low,medium
Rua Barão de Tefé,residential,3,3.0,30,1.0,0.0,1.0,0.67,0.0,0.33,1.0,20.0,Low,low
Rua Bento Vieira,residential,2,2.0,40,0.0,0.5,1.0,1.0,0.0,0.0,0.0,20.0,Low,high
Rua Visconde de Abaeté,residential,1,2.0,40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,Low,high
Rua Mendes Júnior,tertiary,3,1.3,37,1.0,0.0,0.67,1.0,0.0,0.0,0.33,20.0,Low,medium
Rua Joaquim Murtinho,tertiary,2,1.5,50,1.0,0.0,1.0,0.0,0.0,0.5,0.0,20.0,Low,medium
Rua Paulino Guimarães,residential,1,2.0,30,1.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,Low,medium
Rua Pedro Américo,tertiary,3,1.3,40,1.0,0.0,0.33,0.33,0.0,0.0,1.0,20.0,Low,medium
Rua Coronel Morais,tertiary,1,2.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Low,high
Avenida Projetada,residential,3,2.0,30,1.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,Low,medium
Rua Marina Crespi,residential,1,2.0,30,1.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,Low,medium
Rua Eduardo Leopoldo,tertiary,2,2.0,40,0.5,0.0,0.5,1.0,0.0,0.0,0.0,20.0,Low,high
Rua Jenner,residential,1,2.0,30,1.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,Low,medium
Rua Dom José de Alarcão,residential,1,2.0,40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,Low,high
Rua Desembargador Eliseu Guilherme,residential,2,2.0,30,1.0,0.5,1.0,1.0,0.0,0.0,1.0,20.0,Low,medium
Rua Federação Paulista de Futebol,residential,1,2.0,30,1.0,1.0,1.0,0.0,0.0,0.0,1.0,20.0,Low,medium
Rua Aracaju,residential,2,2.0,30,0.5,0.5,1.0,1.0,0.0,0.5,1.0,20.0,Low,low
Rua Hércules Florence,residential,1,2.0,40,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,Low,high
Rua Afonso de Freitas,residential,4,2.0,38,1.0,0.5,1.0,1.0,0.0,0.0,0.25,20.0,Low,medium
Rua Padre Serrão,tertiary,1,2.0,40,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,Low,medium
Rua Machado de Assis,residential,9,2.0,30,0.33,0.67,0.78,1.0,0.0,0.0,1.0,19.9,Low,medium
Rua Amauri,residential,3,2.0,50,1.0,0.67,0.67,0.33,0.0,0.0,0.0,19.8,Low,high
Rua Doutor David Campista,tertiary,12,1.5,40,0.67,0.0,0.5,0.0,0.0,0.08,0.83,19.8,Low,low
Rua Humberto I,residential,6,1.8,30,1.0,0.67,1.0,0.83,0.0,0.17,0.83,19.8,Low,low
Rua Maranhão,residential,5,1.8,30,1.0,0.6,1.0,1.0,0.0,0.2,1.0,19.8,Low,low
Rua Doutor Eduardo de Souza Aranha,residential,6,1.5,33,0.67,0.33,1.0,0.67,0.0,0.67,0.83,19.7,Low,low
Rua Bento de Andrade,residential,6,1.7,37,0.83,0.17,1.0,0.5,0.0,0.5,0.67,19.7,Low,low
Rua Doutor Afonso Vergueiro,residential,5,2.0,40,0.8,0.0,0.8,0.8,0.0,0.2,0.4,19.7,Low,low
Rua dos Italianos,residential,6,2.0,50,0.5,0.33,0.83,0.67,0.0,0.0,0.0,19.7,Low,high
Rua Paraguaçu,residential,5,1.8,34,0.4,0.0,1.0,0.8,0.0,0.2,1.0,19.6,Low,low
Rua Presidente Costa Pereira,residential,4,1.2,35,1.0,0.5,0.75,0.5,0.0,0.75,1.0,19.6,Low,low
Rua Visconde de Taunay,residential,5,1.8,48,0.8,0.4,0.8,1.0,0.0,0.2,0.0,19.6,Low,medium
Rua Conselheiro Brotero,residential,7,2.1,33,0.71,0.0,1.0,0.71,0.0,0.0,1.0,19.6,Low,medium
Alameda Ministro Rocha Azevedo,residential,5,2.8,38,1.0,0.0,1.0,0.8,0.0,0.0,0.2,19.6,Low,medium
Rua Doutor Rubens Meireles,tertiary,2,1.5,40,0.5,0.0,0.5,0.0,0.0,0.0,1.0,19.5,Low,medium
Rua Maria Figueiredo,residential,2,3.0,40,1.0,0.0,1.0,0.5,0.0,0.0,0.0,19.5,Low,high
Rua da Imprensa,tertiary,4,2.0,40,0.75,0.0,0.0,0.0,0.0,0.0,1.0,19.5,Low,medium
Rua Rodovalho da Fonseca,residential,3,2.7,40,0.33,0.0,1.0,0.67,0.0,0.0,0.0,19.5,Low,high
Rua Pereira Jácome,residential,3,1.3,37,0.67,0.67,0.0,0.67,0.0,1.0,1.0,19.5,Low,low
Rua Maceió,residential,2,1.5,30,1.0,1.0,1.0,0.5,0.0,0.5,1.0,19.5,Low,low
Rua Visconde de Inhomerim,residential,8,1.9,30,1.0,0.75,0.75,0.88,0.0,0.0,1.0,19.4,Low,medium
Praça das Guianas,residential,6,2.2,30,1.0,1.0,0.33,0.67,0.0,0.17,1.0,19.3,Low,low
Rua Joaquim Távora,residential,6,2.2,30,0.83,0.83,0.33,1.0,0.0,0.33,1.0,19.3,Low,low
Rua Horácio Vergueiro Rudge,tertiary,3,2.0,40,0.67,0.0,0.0,0.0,0.0,0.0,1.0,19.3,Low,medium
Rua Doutor Pachêco e Silva,tertiary,3,1.3,40,1.0,0.0,0.0,0.67,0.0,0.0,0.0,19.3,Low,high
Rua Xavier Curado,residential,11,1.3,37,0.82,0.73,1.0,0.64,0.0,0.82,0.18,19.1,Low,low
Rua Galvão Bueno,residential,3,1.3,37,1.0,0.33,1.0,0.67,0.0,0.67,0.33,19.0,Low,low
Rua Doutor Dario do Amaral,residential,1,1.0,30,0.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,Low,low
Rua João Cachoeira,residential,9,1.8,34,1.0,0.44,1.0,0.89,0.0,0.22,0.78,19.0,Low,low
Praça Nossa Senhora do Brasil,secondary_link,2,1.0,40,1.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,Low,low
Rua Caraíbas,residential,3,2.0,30,1.0,0.33,1.0,1.0,0.0,0.0,1.0,19.0,Low,medium
Rua Doutor Franco da Rocha,residential,3,2.0,30,1.0,0.33,1.0,1.0,0.0,0.0,1.0,19.0,Low,medium
Rua Santo Basileu,residential,4,1.8,38,0.25,0.5,1.0,1.0,0.0,0.25,0.25,19.0,Low,low
Rua José dos Reis,residential,3,1.0,30,0.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,Low,low
Rua Batista Caetano,tertiary,4,1.5,35,0.5,0.0,1.0,0.5,0.0,1.0,1.0,19.0,Low,low
Rua Cândido do Nascimento,tertiary,2,1.5,35,1.0,0.0,1.0,0.5,0.0,0.0,1.0,19.0,Low,medium
Rua Leocádia Cintra,residential,1,1.0,30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,Low,low
Rua Doutor Álvaro Alvim,residential,1,1.0,30,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,Low,low
Praça Lorenzetti,secondary_link,1,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,Low,medium
Rua Apiacás,residential,3,1.7,30,0.33,0.67,1.0,0.67,0.0,0.33,1.0,18.7,Low,low
Rua Almeida Torres,residential,3,2.0,30,0.0,1.0,0.33,0.67,0.0,0.0,1.0,18.7,Low,medium
Rua Engenheiro Prudente,residential,3,1.7,30,0.0,0.67,1.0,0.67,0.0,0.33,1.0,18.7,Low,low
Rua Miranda Montenegro,tertiary,3,1.7,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,Low,high
Alameda Barão de Limeira,residential,6,1.2,30,0.0,0.83,1.0,1.0,0.0,0.83,1.0,18.7,Low,low
Rua 6,tertiary,3,1.3,30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.7,Low,high
Alameda Jaú,residential,10,2.4,45,0.7,0.0,1.0,0.6,0.0,0.0,0.0,18.6,Low,high
Rua Padre Luís Alves de Siqueira,residential,11,1.3,32,0.64,0.73,0.91,0.55,0.0,0.73,0.82,18.6,Low,low
Rua Dona Brígida,residential,5,1.8,34,0.0,0.4,0.4,0.8,0.0,0.2,1.0,18.6,Low,low
Praça Pedro Lessa,residential,7,2.0,33,1.0,1.0,0.0,0.14,0.0,0.0,1.0,18.5,Low,medium
Rua Marquês de Paranaguá,residential,3,2.0,50,0.67,0.0,1.0,0.67,0.0,0.0,0.0,18.5,Low,high
Rua Santa Madalena,residential,2,1.0,50,1.0,0.5,1.0,1.0,0.0,1.0,0.0,18.5,Low,medium
Avenida Turmalina,residential,2,2.0,30,0.0,0.5,1.0,0.5,0.0,0.0,1.0,18.5,Low,medium
Rua Coronel Antônio Marcelo,tertiary,4,1.5,35,0.25,0.5,0.25,0.75,0.0,1.0,0.25,18.5,Low,low
Rua James Holland,residential,4,1.5,35,0.5,0.25,1.0,0.75,0.0,0.5,0.5,18.5,Low,low
Rua Ibiruba,residential,7,3.7,30,1.0,0.0,0.0,0.86,0.0,0.0,1.0,18.4,Low,medium
Rua Vinte e Cinco de Março,residential,17,1.9,40,0.94,0.82,0.76,0.35,0.0,0.24,0.0,18.4,Low,medium
Rua Piauí,residential,6,1.3,37,1.0,0.67,1.0,1.0,0.0,0.5,0.33,18.3,Low,low
Rua Correia Dias,residential,3,1.3,30,0.33,0.67,1.0,1.0,0.0,0.67,1.0,18.3,Low,low
Alameda Glete,residential,10,1.4,30,0.9,0.7,0.9,1.0,0.0,0.6,1.0,18.3,Low,low
Rua Helvétia,residential,18,1.8,30,0.94,0.5,1.0,0.67,0.0,0.22,1.0,18.3,Low,low
Rua Javaés,residential,3,1.7,50,1.0,0.0,1.0,1.0,0.0,0.0,0.0,18.2,Low,high
Rua Doutor Pinto Ferraz,residential,5,1.4,30,1.0,0.8,1.0,0.6,0.0,0.6,1.0,18.2,Low,low
Rua Estela,residential,4,2.5,30,1.0,0.0,1.0,0.75,0.0,0.0,1.0,18.2,Low,medium
Rua Leopoldo Couto de Magalhães Júnior,residential,8,1.9,35,0.75,0.88,0.25,0.88,0.0,0.12,0.75,18.2,Low,low
Rua Ximbó,residential,8,1.6,34,1.0,0.0,1.0,0.5,0.0,0.38,1.0,18.1,Low,low
Rua Coronel Batista da Luz,residential,1,2.0,30,1.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,Low,medium
Rua Cavalheiro,tertiary,2,1.5,35,1.0,0.0,0.5,1.0,0.0,0.5,1.0,18.0,Low,low
Rua Professor Demóstenes Batista Figueira Marqués,residential,3,1.0,30,0.67,1.0,1.0,0.67,0.0,1.0,1.0,18.0,Low,low
Rua Luís Pacheco,tertiary,1,2.0,40,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,Low,low
Rua Baronesa de Itu,residential,3,2.0,30,1.0,0.33,1.0,0.67,0.0,0.0,1.0,18.0,Low,medium
Rua Calixto da Mota,residential,1,2.0,30,1.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,Low,medium
Rua Quintino Bocaiuva,residential,3,1.0,40,1.0,1.0,1.0,0.67,0.0,0.0,0.0,18.0,Low,high
Rua Doutor Cândido Espinheira,residential,6,1.5,30,0.83,0.5,1.0,1.0,0.0,0.5,1.0,18.0,Low,low
Rua General Couto de Magalhães,tertiary,6,1.7,38,0.83,0.0,0.0,0.5,0.0,0.17,1.0,18.0,Low,low
Rua José Getúlio,residential,2,1.5,40,1.0,0.5,1.0,1.0,0.0,0.5,0.0,18.0,Low,medium
Rua Gumercindo Saraiva,residential,4,2.5,32,0.5,0.75,0.5,0.0,0.0,0.0,0.75,18.0,Low,medium
Praça Nami Jafet,residential,3,1.0,30,0.33,1.0,1.0,0.67,0.0,1.0,1.0,18.0,Low,low
Rua Tiers,residential,4,2.0,45,0.75,0.0,1.0,0.0,0.0,0.0,0.0,18.0,Low,high
Rua Itambé,residential,2,1.5,30,1.0,0.5,1.0,1.0,0.0,0.5,1.0,18.0,Low,low
Rua Cayowaá,residential,12,1.6,32,0.58,0.33,0.92,0.42,0.0,0.33,1.0,17.9,Low,low
Rua Itápolis,residential,14,1.3,35,0.57,0.0,0.93,0.14,0.0,0.71,0.5,17.9,Low,low
Rua Dona Antônia de Queirós,residential,7,2.4,36,0.43,0.0,1.0,0.71,0.0,0.0,0.29,17.9,Low,medium
Rua Pedroso Alvarenga,residential,7,2.1,50,0.71,0.0,0.71,0.71,0.0,0.0,0.0,17.8,Low,high
Rua Carlos Sampaio,residential,5,2.2,34,0.4,0.0,1.0,1.0,0.0,0.4,0.6,17.8,Low,low
Rua Prefeito Milton Improta,residential,3,1.7,40,0.67,0.0,0.67,1.0,0.0,0.33,0.0,17.7,Low,medium
Rua Sud Mennucci,residential,3,1.7,30,1.0,0.33,1.0,1.0,0.0,0.33,1.0,17.7,Low,low
Rua Professor Atílio Innocenti,residential,4,2.8,50,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.5,Low,high
Rua Guadelupe,tertiary,8,1.5,34,1.0,0.0,0.0,0.75,0.0,0.0,0.62,17.5,Low,medium
Rua Antônio Fonseca,residential,6,1.8,47,1.0,0.0,0.17,1.0,0.0,0.17,0.17,17.5,Low,medium
Rua Costa Aguiar,residential,17,1.7,30,1.0,0.41,1.0,0.71,0.0,0.06,1.0,17.4,Low,low
Rua Pero Correia,residential,7,2.0,30,0.43,0.86,0.14,0.86,0.0,0.14,1.0,17.4,Low,low
Rua Florêncio de Abreu,residential,10,2.0,40,1.0,0.4,0.2,0.0,0.0,0.0,0.1,17.3,Low,medium
Rua Dona Germaine Burchard,residential,5,2.2,30,0.6,0.0,1.0,0.8,0.0,0.4,1.0,17.2,Low,low
Rua Conde Prates,residential,6,1.3,35,0.33,0.0,0.67,0.67,0.0,0.67,1.0,17.1,Low,low
Rua Turquia,residential,7,2.1,30,1.0,0.0,1.0,0.86,0.0,0.0,1.0,17.1,Low,medium
Rua Ágata,residential,1,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Esmeralda,residential,1,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Capitão Antônio Rosa,residential,4,2.0,38,0.75,0.0,1.0,1.0,0.0,0.25,0.25,17.0,Low,medium
Rua Pirapora,residential,2,2.0,30,0.5,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Mourato Coelho,residential,1,2.0,40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua Fernandes Costa Zacharias,residential,1,2.0,30,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua Pinto Gonçalves,residential,1,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua do Havre,residential,1,2.0,30,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Doutor Sérgio Meira,residential,2,2.0,30,0.5,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Alameda Ribeirão Preto,residential,2,2.0,40,0.5,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua Camomil,residential,3,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua Sousa Caldas,residential,2,2.0,40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua Henrique Felipe da Costa,residential,2,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Antônio Lopes Marin,residential,1,2.0,30,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Mesquita,residential,3,1.7,30,0.0,0.67,0.67,0.67,0.0,0.33,1.0,17.0,Low,low
Rua Cláudio Rossi,residential,3,1.3,30,0.33,1.0,0.33,1.0,0.0,0.67,1.0,17.0,Low,low
Rua General Eugênio de Melo,residential,1,2.0,40,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua Professor Antônio Prudente,residential,1,2.0,40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua Doutor Américo de Campos,residential,3,2.0,30,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Doutor João Maia,residential,1,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Professor Doutor Abrahão Berezin,residential,2,2.0,30,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua General Jardim,residential,4,2.0,38,1.0,0.0,1.0,1.0,0.0,0.0,0.25,17.0,Low,medium
Rua Santa Isabel,residential,2,2.0,30,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Pará,residential,3,2.0,40,0.67,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Alameda Tietê,residential,2,2.0,40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua Roberto Piva,residential,3,1.0,30,1.0,1.0,1.0,0.33,0.0,0.33,1.0,17.0,Low,low
Rua Dom Mateus,residential,3,1.0,30,0.0,1.0,1.0,0.33,0.0,1.0,1.0,17.0,Low,low
Rua Coronel Lisboa,residential,1,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Dona Inácia Uchoa,residential,3,1.0,30,0.0,0.67,1.0,1.0,0.0,1.0,1.0,17.0,Low,low
Rua Jaspe,residential,1,2.0,30,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Fradique Coutinho,residential,2,2.0,40,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,Low,high
Rua José do Patrocínio,residential,6,2.0,30,0.0,0.33,1.0,0.33,0.0,0.17,1.0,17.0,Low,low
Rua Chuí,residential,2,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Rua Oliveira Peixoto,residential,1,2.0,30,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,Low,medium
Alameda Campinas,residential,7,2.3,37,1.0,0.0,1.0,0.57,0.0,0.14,0.29,16.9,Low,low
Rua Diana,residential,3,1.7,30,0.67,0.33,1.0,0.67,0.0,0.33,1.0,16.7,Low,low
Rua Doutor Clementino,residential,3,1.7,37,0.67,0.33,1.0,0.67,0.0,0.33,0.33,16.7,Low,low
Rua Urussuí,residential,2,2.0,50,0.5,0.0,1.0,0.0,0.0,0.0,0.0,16.5,Low,high
Rua Padre Manuel de Chaves,residential,2,2.0,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,Low,high
Rua Borges de Figueiredo,residential,3,1.7,50,1.0,0.0,0.67,1.0,0.0,0.33,0.0,16.5,Low,medium
Rua Visconde de Ouro Preto,residential,3,2.0,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,Low,high
Rua Behring,tertiary,4,1.5,35,0.5,0.5,0.0,0.5,0.0,0.5,1.0,16.5,Low,low
Rua Itatiara,residential,5,1.4,38,1.0,0.8,1.0,0.0,0.0,0.6,0.2,16.4,Low,low
Rua Doutor Fomm,residential,3,1.3,33,1.0,0.0,0.67,1.0,0.0,1.0,1.0,16.3,Low,low
Rua Doutor João Batista Lacerda,residential,3,1.3,30,0.0,0.33,1.0,1.0,0.0,0.67,1.0,16.3,Low,low
